agency_cd	site_no	datetime	61181_00065_00003	61181_00065_00003_cd
USGS	07374525	2017-12-13	7.91	A
USGS	07374525	2017-12-14	7.97	A
USGS	07374525	2017-12-15	8.02	A
USGS	07374525	2017-12-16	7.97	A
USGS	07374525	2017-12-17	8.12	A
USGS	07374525	2017-12-18	7.90	A
USGS	07374525	2017-12-19	7.79	A
USGS	07374525	2017-12-20	7.90	A
USGS	07374525	2017-12-21	7.77	A
USGS	07374525	2017-12-22	7.97	A
USGS	07374525	2017-12-23	7.94	A
USGS	07374525	2017-12-24	7.83	A
USGS	07374525	2017-12-25	7.95	A
USGS	07374525	2017-12-26	8.11	A
USGS	07374525	2017-12-27	8.34	A
USGS	07374525	2017-12-28	8.27	A
USGS	07374525	2017-12-29	8.41	A
USGS	07374525	2017-12-30	8.42	A
USGS	07374525	2017-12-31	8.67	A
USGS	07374525	2018-01-01	9.03	A
USGS	07374525	2018-01-02	9.26	A
USGS	07374525	2018-01-03	9.21	A
USGS	07374525	2018-01-04	9.18	A
USGS	07374525	2018-01-05	9.17	A
USGS	07374525	2018-01-06	9.08	A
USGS	07374525	2018-01-07	9.24	A
USGS	07374525	2018-01-08	9.58	A
USGS	07374525	2018-01-09	9.29	A
USGS	07374525	2018-01-10	9.17	A
USGS	07374525	2018-01-11	8.91	A
USGS	07374525	2018-01-12	8.44	A
USGS	07374525	2018-01-13	7.88	A
USGS	07374525	2018-01-14	7.68	A
USGS	07374525	2018-01-15	7.59	A
USGS	07374525	2018-01-16	7.66	A
USGS	07374525	2018-01-17	7.60	A
USGS	07374525	2018-01-18	7.59	A
USGS	07374525	2018-01-19	7.55	A
USGS	07374525	2018-01-20	7.77	A
USGS	07374525	2018-01-21	8.04	A
USGS	07374525	2018-01-22	8.36	A
USGS	07374525	2018-01-23	8.24	A
USGS	07374525	2018-01-24	8.44	A
USGS	07374525	2018-01-25	8.54	A
USGS	07374525	2018-01-26	9.00	A
USGS	07374525	2018-01-27	9.42	A
USGS	07374525	2018-01-28	9.66	A
USGS	07374525	2018-01-29	9.46	A
USGS	07374525	2018-01-30	9.25	A
USGS	07374525	2018-01-31	9.03	A
USGS	07374525	2018-02-01	8.89	A
USGS	07374525	2018-02-02	8.95	A
USGS	07374525	2018-02-03	9.08	A
USGS	07374525	2018-02-04	9.21	A
USGS	07374525	2018-02-05	9.16	A
USGS	07374525	2018-02-06	9.34	A
USGS	07374525	2018-02-07	9.50	A
USGS	07374525	2018-02-08	9.54	A
USGS	07374525	2018-02-09	9.75	A
USGS	07374525	2018-02-10	10.06	A
USGS	07374525	2018-02-11	10.16	A
USGS	07374525	2018-02-12	10.11	A
USGS	07374525	2018-02-13	10.05	A
USGS	07374525	2018-02-14	10.06	A
USGS	07374525	2018-02-15	10.12	A
USGS	07374525	2018-02-16	10.31	A
USGS	07374525	2018-02-17	10.55	A
USGS	07374525	2018-02-18	10.89	A
USGS	07374525	2018-02-19	11.38	A
USGS	07374525	2018-02-20	11.82	A
USGS	07374525	2018-02-21	12.15	A
USGS	07374525	2018-02-22	12.34	A
USGS	07374525	2018-02-23	12.65	A
USGS	07374525	2018-02-24	13.04	A
USGS	07374525	2018-02-25	13.64	A
USGS	07374525	2018-02-26	14.01	A
USGS	07374525	2018-02-27	14.49	A
USGS	07374525	2018-02-28	14.73	A
USGS	07374525	2018-03-01	14.97	A
USGS	07374525	2018-03-02	15.21	A
USGS	07374525	2018-03-03	15.41	A
USGS	07374525	2018-03-04	15.64	A
USGS	07374525	2018-03-05	15.88	A
USGS	07374525	2018-03-06	16.22	A
USGS	07374525	2018-03-07	16.44	A
USGS	07374525	2018-03-08	16.80	A
USGS	07374525	2018-03-09	17.09	A
USGS	07374525	2018-03-10	17.34	A
USGS	07374525	2018-03-11	17.52	A
USGS	07374525	2018-03-12	17.49	A
USGS	07374525	2018-03-13	17.53	A
USGS	07374525	2018-03-14	17.42	A
USGS	07374525	2018-03-15	17.44	A
USGS	07374525	2018-03-16	17.45	A
USGS	07374525	2018-03-17	17.50	A
USGS	07374525	2018-03-18	17.63	A
USGS	07374525	2018-03-19	17.63	A
USGS	07374525	2018-03-20	17.48	A
USGS	07374525	2018-03-21	17.49	A
USGS	07374525	2018-03-22	17.52	A
USGS	07374525	2018-03-23	17.49	A
USGS	07374525	2018-03-24	17.45	A
USGS	07374525	2018-03-25	17.44	A
USGS	07374525	2018-03-26	17.47	A
USGS	07374525	2018-03-27	17.50	A
USGS	07374525	2018-03-28	17.48	A
USGS	07374525	2018-03-29	17.31	A
USGS	07374525	2018-03-30	16.99	A
USGS	07374525	2018-03-31	16.82	A
USGS	07374525	2018-04-01	16.54	A
USGS	07374525	2018-04-02	16.34	A
USGS	07374525	2018-04-03	16.18	A
USGS	07374525	2018-04-04	16.08	A
USGS	07374525	2018-04-05	16.08	A
USGS	07374525	2018-04-06	16.03	A
USGS	07374525	2018-04-07	16.06	A
USGS	07374525	2018-04-08	16.17	A
USGS	07374525	2018-04-09	16.26	A
USGS	07374525	2018-04-10	16.20	A
USGS	07374525	2018-04-11	16.27	A
USGS	07374525	2018-04-12	16.24	A
USGS	07374525	2018-04-13	16.35	A
USGS	07374525	2018-04-14	16.60	A
USGS	07374525	2018-04-15	16.37	A
USGS	07374525	2018-04-16	16.20	A
USGS	07374525	2018-04-17	16.19	A
USGS	07374525	2018-04-18	16.21	A
USGS	07374525	2018-04-19	16.18	A
USGS	07374525	2018-04-20	16.29	A
USGS	07374525	2018-04-21	16.37	A
USGS	07374525	2018-04-22	16.43	A
USGS	07374525	2018-04-23	16.36	A
USGS	07374525	2018-04-24	16.34	A
USGS	07374525	2018-04-25	16.31	A
USGS	07374525	2018-04-26	16.26	A
USGS	07374525	2018-04-27	16.20	A
USGS	07374525	2018-04-28	16.14	A
USGS	07374525	2018-04-29	16.02	A
USGS	07374525	2018-04-30	15.97	A
USGS	07374525	2018-05-01	15.98	A
USGS	07374525	2018-05-02	15.93	A
USGS	07374525	2018-05-03	15.87	A
USGS	07374525	2018-05-04	15.76	A
USGS	07374525	2018-05-05	15.74	A
USGS	07374525	2018-05-06	15.69	A
USGS	07374525	2018-05-07	15.65	A
USGS	07374525	2018-05-08	15.53	A
USGS	07374525	2018-05-09	15.49	A
USGS	07374525	2018-05-10	15.42	A
USGS	07374525	2018-05-11	15.34	A
USGS	07374525	2018-05-12	15.26	A
USGS	07374525	2018-05-13	15.04	A
USGS	07374525	2018-05-14	14.87	A
USGS	07374525	2018-05-15	14.73	A
USGS	07374525	2018-05-16	14.57	A
USGS	07374525	2018-05-17	14.42	A
USGS	07374525	2018-05-18	14.23	A
USGS	07374525	2018-05-19	14.09	A
USGS	07374525	2018-05-20	13.86	A
USGS	07374525	2018-05-21	13.70	A
USGS	07374525	2018-05-22	13.54	A
USGS	07374525	2018-05-23	13.30	A
USGS	07374525	2018-05-24	13.09	A
USGS	07374525	2018-05-25	12.80	A
USGS	07374525	2018-05-26	12.73	A
USGS	07374525	2018-05-27	12.78	A
USGS	07374525	2018-05-28	12.91	A
USGS	07374525	2018-05-29	12.85	A
USGS	07374525	2018-05-30	12.67	A
USGS	07374525	2018-05-31	12.60	A
USGS	07374525	2018-06-01	12.54	A
USGS	07374525	2018-06-02	12.42	A
USGS	07374525	2018-06-03	12.33	A
USGS	07374525	2018-06-04	12.31	A
USGS	07374525	2018-06-05	12.34	A
USGS	07374525	2018-06-06	12.30	A
USGS	07374525	2018-06-07	12.18	A
USGS	07374525	2018-06-08	11.99	A
USGS	07374525	2018-06-09	11.83	A
USGS	07374525	2018-06-10	11.74	A
USGS	07374525	2018-06-11	11.69	A
USGS	07374525	2018-06-12	11.59	A
USGS	07374525	2018-06-13	11.46	A
USGS	07374525	2018-06-14	11.19	A
USGS	07374525	2018-06-15	10.98	A
USGS	07374525	2018-06-16	10.73	A
USGS	07374525	2018-06-17	10.55	A
USGS	07374525	2018-06-18	10.32	A
USGS	07374525	2018-06-19	10.12	A
USGS	07374525	2018-06-20	10.01	A
USGS	07374525	2018-06-21	9.89	A
USGS	07374525	2018-06-22	9.89	A
USGS	07374525	2018-06-23	9.94	A
USGS	07374525	2018-06-24	10.06	A
USGS	07374525	2018-06-25	10.21	A
USGS	07374525	2018-06-26	10.34	A
USGS	07374525	2018-06-27	10.37	A
USGS	07374525	2018-06-28	10.23	A
USGS	07374525	2018-06-29	10.11	A
USGS	07374525	2018-06-30	10.02	A
USGS	07374525	2018-07-01	10.04	A
USGS	07374525	2018-07-02	10.16	A
USGS	07374525	2018-07-03	10.39	A
USGS	07374525	2018-07-04	10.65	A
USGS	07374525	2018-07-05	10.89	A
USGS	07374525	2018-07-06	11.17	A
USGS	07374525	2018-07-07	11.34	A
USGS	07374525	2018-07-08	11.45	A
USGS	07374525	2018-07-09	11.57	A
USGS	07374525	2018-07-10	11.61	A
USGS	07374525	2018-07-11	11.58	A
USGS	07374525	2018-07-12	11.62	A
USGS	07374525	2018-07-13	11.49	A
USGS	07374525	2018-07-14	11.33	A
USGS	07374525	2018-07-15	11.18	A
USGS	07374525	2018-07-16	11.15	A
USGS	07374525	2018-07-17	11.01	A
USGS	07374525	2018-07-18	10.72	A
USGS	07374525	2018-07-19	10.54	A
USGS	07374525	2018-07-20	10.28	A
USGS	07374525	2018-07-21	10.04	A
USGS	07374525	2018-07-22	9.87	A
USGS	07374525	2018-07-23	9.74	A
USGS	07374525	2018-07-24	9.59	A
USGS	07374525	2018-07-25	9.50	A
USGS	07374525	2018-07-26	9.40	A
USGS	07374525	2018-07-27	9.30	A
USGS	07374525	2018-07-28	9.25	A
USGS	07374525	2018-07-29	9.25	A
USGS	07374525	2018-07-30	9.25	A
USGS	07374525	2018-07-31	9.32	A
USGS	07374525	2018-08-01	9.36	A
USGS	07374525	2018-08-02	9.32	A
USGS	07374525	2018-08-03	9.38	A
USGS	07374525	2018-08-04	9.18	A
USGS	07374525	2018-08-05	9.18	A
USGS	07374525	2018-08-06	9.08	A
USGS	07374525	2018-08-07	9.04	A
USGS	07374525	2018-08-08	9.08	A
USGS	07374525	2018-08-09	9.05	A
USGS	07374525	2018-08-10	9.05	A
USGS	07374525	2018-08-11	8.95	A
USGS	07374525	2018-08-12	8.79	A
USGS	07374525	2018-08-13	8.77	A
USGS	07374525	2018-08-14	8.84	A
USGS	07374525	2018-08-15	8.81	A
USGS	07374525	2018-08-16	8.84	A
USGS	07374525	2018-08-17	8.76	A
USGS	07374525	2018-08-18	8.77	A
USGS	07374525	2018-08-19	8.82	A
USGS	07374525	2018-08-20	8.89	A
USGS	07374525	2018-08-21	8.92	A
USGS	07374525	2018-08-22	8.91	A
USGS	07374525	2018-08-23	9.07	A
USGS	07374525	2018-08-24	9.25	A
USGS	07374525	2018-08-25	9.44	A
USGS	07374525	2018-08-26	9.34	A
USGS	07374525	2018-08-27	9.38	A
USGS	07374525	2018-08-28	9.30	A
USGS	07374525	2018-08-29	9.26	A
USGS	07374525	2018-08-30	9.25	A
USGS	07374525	2018-08-31	9.34	A
USGS	07374525	2018-09-01	9.41	A
USGS	07374525	2018-09-02	9.29	A
USGS	07374525	2018-09-03	9.38	A
USGS	07374525	2018-09-04	9.85	A
USGS	07374525	2018-09-05	9.71	A
USGS	07374525	2018-09-06	9.33	A
USGS	07374525	2018-09-07	9.17	A
USGS	07374525	2018-09-08	9.16	A
USGS	07374525	2018-09-09	9.15	A
USGS	07374525	2018-09-10	9.15	A
USGS	07374525	2018-09-11	9.12	A
USGS	07374525	2018-09-12	9.17	A
USGS	07374525	2018-09-13	9.17	A
USGS	07374525	2018-09-14	9.13	A
USGS	07374525	2018-09-15	9.13	A
USGS	07374525	2018-09-16	9.43	A
USGS	07374525	2018-09-17	9.84	A
USGS	07374525	2018-09-18	10.23	A
USGS	07374525	2018-09-19	10.57	A
USGS	07374525	2018-09-20	10.87	A
USGS	07374525	2018-09-21	11.06	A
USGS	07374525	2018-09-22	11.15	A
USGS	07374525	2018-09-23	11.31	A
USGS	07374525	2018-09-24	11.44	A
USGS	07374525	2018-09-25	11.52	A
USGS	07374525	2018-09-26	11.66	A
USGS	07374525	2018-09-27	11.91	A
USGS	07374525	2018-09-28	12.04	A
USGS	07374525	2018-09-29	12.13	A
USGS	07374525	2018-09-30	12.30	A
USGS	07374525	2018-10-01	12.42	A
USGS	07374525	2018-10-02	12.51	A
USGS	07374525	2018-10-03	12.66	A
USGS	07374525	2018-10-04		
USGS	07374525	2018-10-05	12.70	A
USGS	07374525	2018-10-06	12.90	A
USGS	07374525	2018-10-07	12.97	A
USGS	07374525	2018-10-08	13.32	A
USGS	07374525	2018-10-09	13.83	A
USGS	07374525	2018-10-10	13.91	A
USGS	07374525	2018-10-11	13.42	A
USGS	07374525	2018-10-12	13.08	A
USGS	07374525	2018-10-13	13.03	A
USGS	07374525	2018-10-14	12.93	A
USGS	07374525	2018-10-15	12.86	A
USGS	07374525	2018-10-16	12.79	A
USGS	07374525	2018-10-17	12.68	A
USGS	07374525	2018-10-18	12.80	A
USGS	07374525	2018-10-19	12.69	A
USGS	07374525	2018-10-20	12.77	A
USGS	07374525	2018-10-21	13.13	A
USGS	07374525	2018-10-22	13.40	A
USGS	07374525	2018-10-23	13.74	A
USGS	07374525	2018-10-24	14.14	A
USGS	07374525	2018-10-25	14.44	A
USGS	07374525	2018-10-26	14.36	A
USGS	07374525	2018-10-27	14.34	A
USGS	07374525	2018-10-28	14.25	A
USGS	07374525	2018-10-29	14.30	A
USGS	07374525	2018-10-30	14.31	A
USGS	07374525	2018-10-31	14.35	A
USGS	07374525	2018-11-01	14.53	A
USGS	07374525	2018-11-02	13.95	A
USGS	07374525	2018-11-03	13.74	A
USGS	07374525	2018-11-04	13.64	A
USGS	07374525	2018-11-05	13.62	A
USGS	07374525	2018-11-06	13.58	A
USGS	07374525	2018-11-07	13.66	A
USGS	07374525	2018-11-08	13.74	A
USGS	07374525	2018-11-09	13.92	A
USGS	07374525	2018-11-10	14.21	A
USGS	07374525	2018-11-11	14.37	A
USGS	07374525	2018-11-12	14.75	A
USGS	07374525	2018-11-13	14.77	A
USGS	07374525	2018-11-14	14.83	A
USGS	07374525	2018-11-15	14.85	A
USGS	07374525	2018-11-16	14.98	A
USGS	07374525	2018-11-17	15.01	A
USGS	07374525	2018-11-18	15.09	A
USGS	07374525	2018-11-19	15.17	A
USGS	07374525	2018-11-20	15.18	A
USGS	07374525	2018-11-21	15.17	A
USGS	07374525	2018-11-22	15.07	A
USGS	07374525	2018-11-23	15.14	A
USGS	07374525	2018-11-24	15.09	A
USGS	07374525	2018-11-25	15.09	A
USGS	07374525	2018-11-26	14.76	A
USGS	07374525	2018-11-27	14.60	A
USGS	07374525	2018-11-28	14.49	A
USGS	07374525	2018-11-29	14.40	A
USGS	07374525	2018-11-30	14.41	A
USGS	07374525	2018-12-01	14.62	A
USGS	07374525	2018-12-02	14.38	A
USGS	07374525	2018-12-03	14.14	A
USGS	07374525	2018-12-04	13.80	A
USGS	07374525	2018-12-05	13.58	A
USGS	07374525	2018-12-06	13.42	A
USGS	07374525	2018-12-07	13.33	A
USGS	07374525	2018-12-08	13.61	A
USGS	07374525	2018-12-09	13.42	A
USGS	07374525	2018-12-10	13.49	A
USGS	07374525	2018-12-11	13.62	A
USGS	07374525	2018-12-12	14.01	A
USGS	07374525	2018-12-13	14.53	A
USGS	07374525	2018-12-14	14.90	A
USGS	07374525	2018-12-15	14.85	A
USGS	07374525	2018-12-16	14.88	A
USGS	07374525	2018-12-17	14.91	A
USGS	07374525	2018-12-18	15.06	A
USGS	07374525	2018-12-19	15.26	A
USGS	07374525	2018-12-20	15.26	A
USGS	07374525	2018-12-21	14.95	A
USGS	07374525	2018-12-22	14.80	A
USGS	07374525	2018-12-23	14.63	A
USGS	07374525	2018-12-24	14.68	A
USGS	07374525	2018-12-25	14.76	A
USGS	07374525	2018-12-26	14.80	A
USGS	07374525	2018-12-27	15.23	A
USGS	07374525	2018-12-28	15.21	A
USGS	07374525	2018-12-29	15.10	A
USGS	07374525	2018-12-30	15.04	A
USGS	07374525	2018-12-31	15.14	A
USGS	07374525	2019-01-01	15.07	A
USGS	07374525	2019-01-02	15.16	A
USGS	07374525	2019-01-03	15.28	A
USGS	07374525	2019-01-04	15.41	A
USGS	07374525	2019-01-05	15.41	A
USGS	07374525	2019-01-06	15.48	A
USGS	07374525	2019-01-07	15.64	A
USGS	07374525	2019-01-08	15.69	A
USGS	07374525	2019-01-09	15.74	A
USGS	07374525	2019-01-10	15.92	A
USGS	07374525	2019-01-11	16.11	A
USGS	07374525	2019-01-12	16.24	A
USGS	07374525	2019-01-13	16.26	A
USGS	07374525	2019-01-14	16.35	A
USGS	07374525	2019-01-15	16.45	A
USGS	07374525	2019-01-16	16.56	A
USGS	07374525	2019-01-17	16.65	A
USGS	07374525	2019-01-18	16.65	A
USGS	07374525	2019-01-19	16.75	A
USGS	07374525	2019-01-20	16.57	A
USGS	07374525	2019-01-21	16.80	A
USGS	07374525	2019-01-22	16.84	A
USGS	07374525	2019-01-23	16.95	A
USGS	07374525	2019-01-24	16.69	A
USGS	07374525	2019-01-25	16.60	A
USGS	07374525	2019-01-26	16.45	A
USGS	07374525	2019-01-27	16.40	A
USGS	07374525	2019-01-28	16.33	A
USGS	07374525	2019-01-29	16.18	A
USGS	07374525	2019-01-30	16.31	A
USGS	07374525	2019-01-31	16.30	A
USGS	07374525	2019-02-01	16.29	A
USGS	07374525	2019-02-02	16.27	A
USGS	07374525	2019-02-03	16.26	A
USGS	07374525	2019-02-04	16.25	A
USGS	07374525	2019-02-05	16.21	A
USGS	07374525	2019-02-06	16.13	A
USGS	07374525	2019-02-07	16.04	A
USGS	07374525	2019-02-08	15.96	A
USGS	07374525	2019-02-09	15.93	A
USGS	07374525	2019-02-10	15.87	A
USGS	07374525	2019-02-11	15.86	A
USGS	07374525	2019-02-12	15.77	A
USGS	07374525	2019-02-13	15.63	A
USGS	07374525	2019-02-14	15.66	A
USGS	07374525	2019-02-15	15.64	A
USGS	07374525	2019-02-16	15.70	A
USGS	07374525	2019-02-17	15.83	A
USGS	07374525	2019-02-18	16.00	A
USGS	07374525	2019-02-19	16.39	A
USGS	07374525	2019-02-20	16.40	A
USGS	07374525	2019-02-21	16.45	A
USGS	07374525	2019-02-22	16.50	A
USGS	07374525	2019-02-23	16.68	A
USGS	07374525	2019-02-24	16.66	A
USGS	07374525	2019-02-25	17.00	A
USGS	07374525	2019-02-26	17.09	A
USGS	07374525	2019-02-27	17.26	A
USGS	07374525	2019-02-28	17.25	A
USGS	07374525	2019-03-01	17.28	A
USGS	07374525	2019-03-02	17.32	A
USGS	07374525	2019-03-03	17.38	A
USGS	07374525	2019-03-04	17.40	A
USGS	07374525	2019-03-05	17.35	A
USGS	07374525	2019-03-06	17.51	A
USGS	07374525	2019-03-07	17.55	A
USGS	07374525	2019-03-08	17.52	A
USGS	07374525	2019-03-09	17.57	A
USGS	07374525	2019-03-10	17.58	A
USGS	07374525	2019-03-11	17.57	A
USGS	07374525	2019-03-12	17.67	A
USGS	07374525	2019-03-13	17.71	A
USGS	07374525	2019-03-14	17.66	A
USGS	07374525	2019-03-15	17.61	A
USGS	07374525	2019-03-16	17.71	A
USGS	07374525	2019-03-17	17.70	A
USGS	07374525	2019-03-18	17.73	A
USGS	07374525	2019-03-19	17.73	A
USGS	07374525	2019-03-20	17.61	A
USGS	07374525	2019-03-21	17.54	A
USGS	07374525	2019-03-22	17.54	A
USGS	07374525	2019-03-23	17.58	A
USGS	07374525	2019-03-24	17.52	A
USGS	07374525	2019-03-25	17.52	A
USGS	07374525	2019-03-26	17.48	A
USGS	07374525	2019-03-27	17.60	A
USGS	07374525	2019-03-28	17.66	A
USGS	07374525	2019-03-29	17.73	A
USGS	07374525	2019-03-30	17.66	A
USGS	07374525	2019-03-31	17.65	A
USGS	07374525	2019-04-01	17.71	A
USGS	07374525	2019-04-02	17.60	A
USGS	07374525	2019-04-03	17.56	A
USGS	07374525	2019-04-04	17.60	A
USGS	07374525	2019-04-05	17.48	A
USGS	07374525	2019-04-06	17.35	A
USGS	07374525	2019-04-07	17.29	A
USGS	07374525	2019-04-08	17.30	A
USGS	07374525	2019-04-09	17.16	A
USGS	07374525	2019-04-10	17.24	A
USGS	07374525	2019-04-11	17.28	A
USGS	07374525	2019-04-12	17.29	A
USGS	07374525	2019-04-13	17.43	A
USGS	07374525	2019-04-14	17.18	A
USGS	07374525	2019-04-15	17.16	A
USGS	07374525	2019-04-16	17.13	A
USGS	07374525	2019-04-17	17.07	A
USGS	07374525	2019-04-18	17.27	A
USGS	07374525	2019-04-19	17.12	A
USGS	07374525	2019-04-20	17.17	A
USGS	07374525	2019-04-21	17.22	A
USGS	07374525	2019-04-22	17.24	A
USGS	07374525	2019-04-23	17.28	A
USGS	07374525	2019-04-24	17.37	A
USGS	07374525	2019-04-25	17.46	A
USGS	07374525	2019-04-26	17.49	A
USGS	07374525	2019-04-27	17.53	A
USGS	07374525	2019-04-28	17.52	A
USGS	07374525	2019-04-29	17.54	A
USGS	07374525	2019-04-30	17.59	A
USGS	07374525	2019-05-01	17.62	A
USGS	07374525	2019-05-02	17.63	A
USGS	07374525	2019-05-03	17.62	A
USGS	07374525	2019-05-04	17.60	A
USGS	07374525	2019-05-05	17.62	A
USGS	07374525	2019-05-06	17.71	A
USGS	07374525	2019-05-07	17.71	A
USGS	07374525	2019-05-08	17.79	A
USGS	07374525	2019-05-09	17.88	A
USGS	07374525	2019-05-10	18.11	A
USGS	07374525	2019-05-11	17.85	A
USGS	07374525	2019-05-12	17.92	A
USGS	07374525	2019-05-13	17.86	A
USGS	07374525	2019-05-14	17.78	A
USGS	07374525	2019-05-15	17.72	A
USGS	07374525	2019-05-16	17.69	A
USGS	07374525	2019-05-17	17.75	A
USGS	07374525	2019-05-18	17.79	A
USGS	07374525	2019-05-19	17.84	A
USGS	07374525	2019-05-20	17.75	A
USGS	07374525	2019-05-21	17.80	A
USGS	07374525	2019-05-22	17.73	A
USGS	07374525	2019-05-23	17.73	A
USGS	07374525	2019-05-24	17.72	A
USGS	07374525	2019-05-25	17.69	A
USGS	07374525	2019-05-26	17.70	A
USGS	07374525	2019-05-27	17.66	A
USGS	07374525	2019-05-28	17.67	A
USGS	07374525	2019-05-29	17.70	A
USGS	07374525	2019-05-30	17.68	A
USGS	07374525	2019-05-31	17.67	A
USGS	07374525	2019-06-01	17.64	A
USGS	07374525	2019-06-02	17.62	A
USGS	07374525	2019-06-03	17.63	A
USGS	07374525	2019-06-04	17.58	A
USGS	07374525	2019-06-05	17.59	A
USGS	07374525	2019-06-06	17.72	A
USGS	07374525	2019-06-07	17.66	A
USGS	07374525	2019-06-08	17.66	A
USGS	07374525	2019-06-09	17.65	A
USGS	07374525	2019-06-10		
USGS	07374525	2019-06-11	17.67	A
USGS	07374525	2019-06-12	17.70	A
USGS	07374525	2019-06-13	17.64	A
USGS	07374525	2019-06-14	17.65	A
USGS	07374525	2019-06-15	17.61	A
USGS	07374525	2019-06-16	17.56	A
USGS	07374525	2019-06-17	17.63	A
USGS	07374525	2019-06-18	17.63	A
USGS	07374525	2019-06-19	17.58	A
USGS	07374525	2019-06-20	17.54	A
USGS	07374525	2019-06-21	17.47	A
USGS	07374525	2019-06-22	17.43	A
USGS	07374525	2019-06-23	17.39	A
USGS	07374525	2019-06-24	17.36	A
USGS	07374525	2019-06-25	17.28	A
USGS	07374525	2019-06-26	17.31	A
USGS	07374525	2019-06-27	17.28	A
USGS	07374525	2019-06-28	17.27	A
USGS	07374525	2019-06-29	17.30	A
USGS	07374525	2019-06-30	17.26	A
USGS	07374525	2019-07-01	17.27	A
USGS	07374525	2019-07-02	17.27	A
USGS	07374525	2019-07-03	17.28	A
USGS	07374525	2019-07-04	17.29	A
USGS	07374525	2019-07-05	17.32	A
USGS	07374525	2019-07-06	17.29	A
USGS	07374525	2019-07-07	17.28	A
USGS	07374525	2019-07-08	17.31	A
USGS	07374525	2019-07-09	17.32	A
USGS	07374525	2019-07-10	17.35	A
USGS	07374525	2019-07-11	17.47	A
USGS	07374525	2019-07-12	18.17	A
USGS	07374525	2019-07-13	17.94	A
USGS	07374525	2019-07-14	17.56	A
USGS	07374525	2019-07-15	17.44	A
USGS	07374525	2019-07-16	17.35	A
USGS	07374525	2019-07-17	17.31	A
USGS	07374525	2019-07-18	17.28	A
USGS	07374525	2019-07-19	17.19	A
USGS	07374525	2019-07-20	17.16	A
USGS	07374525	2019-07-21	17.05	A
USGS	07374525	2019-07-22	16.96	A
USGS	07374525	2019-07-23	16.86	A
USGS	07374525	2019-07-24	16.88	A
USGS	07374525	2019-07-25	16.87	A
USGS	07374525	2019-07-26	16.82	A
USGS	07374525	2019-07-27	16.71	A
USGS	07374525	2019-07-28	16.55	A
USGS	07374525	2019-07-29	16.39	A
USGS	07374525	2019-07-30	16.30	A
USGS	07374525	2019-07-31	16.17	A
USGS	07374525	2019-08-01	16.00	A
USGS	07374525	2019-08-02	15.90	A
USGS	07374525	2019-08-03	15.81	A
USGS	07374525	2019-08-04	15.71	A
USGS	07374525	2019-08-05	15.61	A
USGS	07374525	2019-08-06	15.41	A
USGS	07374525	2019-08-07	15.20	A
USGS	07374525	2019-08-08	14.99	A
USGS	07374525	2019-08-09	14.74	A
USGS	07374525	2019-08-10	14.46	A
USGS	07374525	2019-08-11	14.17	A
USGS	07374525	2019-08-12	13.94	A
USGS	07374525	2019-08-13	13.68	A
USGS	07374525	2019-08-14	13.39	A
USGS	07374525	2019-08-15	13.08	A
USGS	07374525	2019-08-16	12.76	A
USGS	07374525	2019-08-17	12.38	A
USGS	07374525	2019-08-18	11.99	A
USGS	07374525	2019-08-19	11.61	A
USGS	07374525	2019-08-20	11.15	A
USGS	07374525	2019-08-21	10.87	A
USGS	07374525	2019-08-22	10.76	A
USGS	07374525	2019-08-23	10.66	A
USGS	07374525	2019-08-24	10.55	A
USGS	07374525	2019-08-25	10.53	A
USGS	07374525	2019-08-26	10.48	A
USGS	07374525	2019-08-27	10.39	A
USGS	07374525	2019-08-28	10.23	A
USGS	07374525	2019-08-29	10.38	A
USGS	07374525	2019-08-30	10.53	A
USGS	07374525	2019-08-31	10.71	A
USGS	07374525	2019-09-01	10.92	A
USGS	07374525	2019-09-02	10.97	A
USGS	07374525	2019-09-03	10.95	A
USGS	07374525	2019-09-04	10.75	A
USGS	07374525	2019-09-05	10.55	A
USGS	07374525	2019-09-06	10.39	A
USGS	07374525	2019-09-07	10.48	A
USGS	07374525	2019-09-08	10.51	A
USGS	07374525	2019-09-09	10.54	A
USGS	07374525	2019-09-10	10.52	A
USGS	07374525	2019-09-11	10.43	A
USGS	07374525	2019-09-12	10.42	A
USGS	07374525	2019-09-13	10.34	A
USGS	07374525	2019-09-14	10.45	A
USGS	07374525	2019-09-15	10.49	A
USGS	07374525	2019-09-16	10.34	A
USGS	07374525	2019-09-17	9.92	A
USGS	07374525	2019-09-18	9.60	A
USGS	07374525	2019-09-19	9.46	A
USGS	07374525	2019-09-20	9.80	A
USGS	07374525	2019-09-21	10.01	A
USGS	07374525	2019-09-22	10.02	A
USGS	07374525	2019-09-23	9.92	A
USGS	07374525	2019-09-24	9.92	A
USGS	07374525	2019-09-25	9.90	A
USGS	07374525	2019-09-26	9.84	A
USGS	07374525	2019-09-27	9.93	A
USGS	07374525	2019-09-28	9.90	A
USGS	07374525	2019-09-29	10.00	A
USGS	07374525	2019-09-30	10.04	A
USGS	07374525	2019-10-01	10.15	A
USGS	07374525	2019-10-02	10.33	A
USGS	07374525	2019-10-03	10.47	A
USGS	07374525	2019-10-04	10.50	A
USGS	07374525	2019-10-05	10.58	A
USGS	07374525	2019-10-06	10.90	A
USGS	07374525	2019-10-07	11.01	A
USGS	07374525	2019-10-08	11.05	A
